date,score,technical_score,timing_score,risk_score,confluence_score,entry_status,entry,ret_5d,ret_20d,ret_60d
2025-02-27,67.6,68.5,66.5,18.0,59.0,관심 종목 · 타이밍 확인 대기,176.6148725745996,0.014080911328745005,0.04994823892291289,0.026240703108563412
2025-02-28,68.95,68.5,69.5,18.0,62.5,관심 종목 · 타이밍 확인 대기,177.11094130189835,0.014021997970706135,0.04868940799373522,0.021375661090230702
2025-03-03,71.15,72.5,69.5,18.0,61.5,좋은 종목 · 저항 돌파 확인 대기,177.60901211633072,0.013925485664640469,0.04730913099339751,0.016547950172257186
2025-03-04,68.0,72.5,62.5,18.0,60.5,좋은 종목 · 저항 돌파 확인 대기,178.10773900867892,0.013791976055849364,0.04581271169813772,0.011772764837672423
2025-03-14,67.55,72.5,61.5,26.0,57.5,좋은 종목 · 관심 진입,181.9609177422288,0.011497245743159468,0.030379706066840262,-0.022853912474275373
2025-03-17,69.8,72.5,66.5,18.0,59.5,좋은 종목 · 관심 진입,182.40602470822972,0.011073803259082693,0.028115667039287473,-0.026545209986664986
2025-03-18,75.6,76.5,74.5,18.0,70.0,좋은 종목 · 관심 진입,182.8389034486997,0.010624393836594193,0.02580015765459409,-0.030057668365188306
2025-03-19,77.6,78.5,76.5,18.0,68.0,분할진입 우수,183.25841233204568,0.01015049959440173,0.023440287327184173,-0.033381702005673364
2025-03-20,75.35,78.5,71.5,26.0,65.0,좋은 종목 · 관심 진입,183.6634516608768,0.009653650469841235,0.02104319943734745,-0.036508329200239165
2025-03-21,72.9,76.5,68.5,26.0,61.0,좋은 종목 · 관심 진입,184.052967129162,0.009135419440204018,0.018616053942628774,-0.03942917719012684
2025-03-24,72.9,76.5,68.5,26.0,61.0,좋은 종목 · 관심 진입,184.42595313912005,0.008597417934090856,0.01616601099954007,-0.04213648554863436
2025-03-25,72.9,76.5,68.5,26.0,61.0,좋은 종목 · 관심 진입,184.78145596758972,0.008041291436525766,0.013700215561101903,-0.04462310811499959
2025-03-26,72.9,76.5,68.5,26.0,59.5,좋은 종목 · 관심 진입,185.1185767720928,0.007468715288241556,0.011225782906113757,-0.046882513692495964
2025-03-27,70.05,70.5,69.5,18.0,59.0,관심 종목 · 타이밍 확인 대기,185.4364744272955,0.006881390676576338,0.008749785047823977,-0.04890878571449331
2025-03-28,67.8,70.5,64.5,26.0,56.0,관심 종목 · 타이밍 확인 대기,185.73436818310097,0.006281040812639915,0.006279237962629081,-0.05069662107110573
2025-03-31,66.45,70.5,61.5,26.0,55.5,관심 종목 · 타이밍 확인 대기,186.01154013615013,0.005669407286970518,0.003821089573709413,-0.05224132827648198
2025-04-01,64.65,70.5,57.5,26.0,55.5,관심 종목 · 타이밍 확인 대기,186.26733750709067,0.0050482465936649845,0.0013822084198433782,-0.05353882514310837
2025-04-02,64.65,70.5,57.5,26.0,55.5,관심 종목 · 타이밍 확인 대기,186.50117471656804,0.004419326811037072,-0.0010306270638306136,-0.05458563611480671
2025-04-03,71.55,76.5,65.5,21.0,64.0,좋은 종목 · 관심 진입,186.71253525351668,0.0037844244251796777,-0.0034107387287936053,-0.055378889394669395
2025-04-04,72.9,76.5,68.5,21.0,64.5,좋은 종목 · 관심 진입,186.9009733299689,0.0031453212813581377,-0.00575155843704378,-0.05591631398810826
2025-04-07,72.9,76.5,68.5,21.0,66.0,좋은 종목 · 관심 진입,187.06611531725864,0.002503801646991821,-0.008046637403599122,-0.05619623676466956
2025-04-08,71.55,76.5,65.5,21.0,64.0,좋은 종목 · 관심 진입,187.20766095917187,0.0018616493690042368,-0.010289655234987816,-0.05621757962537921
2025-04-09,73.8,76.5,70.5,13.0,66.0,좋은 종목 · 관심 진입,187.3253843582829,0.0012206451076175462,-0.012474428739913113,-0.05597985684525797
2025-04-10,73.8,76.5,70.5,13.0,66.0,좋은 종목 · 관심 진입,187.4191347324173,0.0005825636281313606,-0.014594920586378124,-0.05548317264337155
2025-04-11,73.8,76.5,70.5,13.0,66.0,좋은 종목 · 관심 진입,187.4888369388902,-5.0828868035202035e-05,-0.01664524787683963,-0.05472821901541236
2025-04-14,74.9,78.5,70.5,13.0,68.0,좋은 종목 · 관심 진입,187.53449176488635,-0.0006777773918943408,-0.018619690709598125,-0.053716273846454166
2025-04-15,74.0,78.5,68.5,21.0,66.5,좋은 종목 · 관심 진입,187.55617598306927,-0.0012965408137306511,-0.020512700790562666,-0.05244919930417791
2025-04-16,72.65,78.5,65.5,21.0,64.5,좋은 종목 · 관심 진입,187.5540421722324,-0.001905394526656834,-0.022318910154797256,-0.050929440495675604
2025-04-17,72.65,78.5,65.5,21.0,64.5,좋은 종목 · 관심 진입,187.52831830352824,-0.0025026331447605132,-0.024033140051918145,-0.04916002435384115
2025-04-18,70.85,78.5,61.5,21.0,62.5,좋은 종목 · 관심 진입,187.47930709353935,-0.0030865732530652723,-0.02565041004342905,-0.047144558702550854
2025-04-21,70.85,78.5,61.5,21.0,64.0,좋은 종목 · 관심 진입,187.40738512616772,-0.003655556225559131,-0.027165947353464115,-0.0448872314332015
2025-04-22,68.4,76.5,58.5,21.0,63.0,좋은 종목 · 저항 돌파 확인 대기,187.31300174603996,-0.0042079511264991876,-0.028575196507248157,-0.04239280970898296
2025-04-23,70.65,76.5,63.5,13.0,66.0,좋은 종목 · 저항 돌파 확인 대기,187.19667772682507,-0.004742157708864658,-0.029873829283762476,-0.039666639097402534
2025-04-24,69.55,74.5,63.5,13.0,63.0,좋은 종목 · 저항 돌파 확인 대기,187.05900371856063,-0.005256609522328981,-0.03105775500074337,-0.03671464251626999
2025-04-25,69.55,74.5,63.5,13.0,63.0,좋은 종목 · 저항 돌파 확인 대기,186.9006384787612,-0.005749777141409229,-0.03212313114117049,-0.033543318863631266
2025-04-30,61.35,64.5,57.5,26.0,52.5,관심 종목 · 타이밍 확인 대기,186.30896155846895,-0.00708690740099438,-0.03457349202624682,-0.02278697125697038
2025-07-23,69.35,63.5,76.5,18.0,60.5,구조 개선 중 · 소액 정찰 가능,182.0635446065201,0.014801425643817145,0.06388019178970583,0.10624514462570822
2025-07-24,69.35,63.5,76.5,18.0,62.0,구조 개선 중 · 소액 정찰 가능,182.57473598687625,0.015106803309413719,0.06400070960803461,0.10209607846658542
2025-07-25,69.35,63.5,76.5,18.0,62.0,구조 개선 중 · 소액 정찰 가능,183.10099580659897,0.015375467772698936,0.06397238962074381,0.0978309708647267
2025-07-28,69.35,63.5,76.5,18.0,60.5,구조 개선 중 · 소액 정찰 가능,183.6411590912708,0.015606911676533608,0.06379684651853945,0.09346565666878726
2025-08-05,62.9,66.5,58.5,24.0,53.0,관심 종목 · 타이밍 확인 대기,187.10442842761145,0.016202641279918106,0.05980195842228908,0.06606319895933788
2025-08-06,62.9,66.5,58.5,24.0,53.0,관심 종목 · 타이밍 확인 대기,187.70649607708663,0.016170618430444428,0.058679847374521144,0.061441857184995285
2025-08-07,62.9,66.5,58.5,24.0,54.5,관심 종목 · 타이밍 확인 대기,188.3120649727705,0.016102052779087828,0.05743933449437377,0.056846050860520636
2025-08-08,62.9,66.5,58.5,24.0,53.5,관심 종목 · 타이밍 확인 대기,188.91975963344785,0.01599756431415167,0.056085638423850614,0.05229052889328201
2025-08-12,65.6,66.5,64.5,32.0,55.0,관심 종목 · 타이밍 확인 대기,190.13601436330816,0.015683808037417313,0.053060902865301296,0.04335743282969062
2025-08-13,70.05,70.5,69.5,32.0,61.0,관심 종목 · 타이밍 확인 대기,190.7418262020649,0.01547627287947928,0.05140155372791688,0.03900734808056461
2025-08-14,72.05,72.5,71.5,32.0,60.0,좋은 종목 · 관심 진입,191.34427578190105,0.015236269037689265,0.04965235084947639,0.03475246308672508
2025-08-15,72.05,72.5,71.5,32.0,60.0,좋은 종목 · 관심 진입,191.942015638398,0.014964875732566219,0.0478196124406125,0.030605328189516667
2025-08-18,72.05,72.5,71.5,32.0,59.0,좋은 종목 · 관심 진입,192.53371644977088,0.014663247220228826,0.045909802128005106,0.026577971088100227
2025-08-19,72.05,72.5,71.5,32.0,60.5,좋은 종목 · 관심 진입,193.11807111358192,0.01433260723167451,0.04392950588679989,0.022681876890116026
2025-08-20,65.6,66.5,64.5,32.0,55.0,관심 종목 · 타이밍 확인 대기,193.69379875389828,0.013974243497405947,0.04188540988610079,0.018927971124086396
2025-08-21,67.85,66.5,69.5,24.0,57.0,관심 종목 · 타이밍 확인 대기,194.2596486465359,0.013589502383322793,0.039784279294168945,0.015326605517347991
2025-08-22,66.05,66.5,65.5,24.0,58.0,관심 종목 · 타이밍 확인 대기,194.8144040502849,0.013179783659643673,0.03763293807384671,0.011887546333907206
2025-08-25,66.05,66.5,65.5,24.0,58.0,관심 종목 · 타이밍 확인 대기,195.3568859323033,0.012746535420560257,0.03543824978370802,0.008619965060709278
2025-08-26,66.05,66.5,65.5,24.0,57.0,관심 종목 · 타이밍 확인 대기,195.8859565761915,0.012291249168429719,0.033207099386656225,0.005532431228157941
2025-08-27,63.8,66.5,60.5,32.0,55.0,관심 종목 · 타이밍 확인 대기,196.4005230616228,0.01181545507261883,0.030946376055118963,0.0026329071510009516
2025-08-28,63.8,66.5,60.5,32.0,52.5,관심 종목 · 타이밍 확인 대기,196.89954060480144,0.01132071740959617,0.028662956950733953,-7.125562134047136e-05
2025-08-29,63.8,66.5,60.5,32.0,52.5,관심 종목 · 타이밍 확인 대기,197.3820157494501,0.01080863018760625,0.02636369194644672,-0.0025733183505907142
2025-09-01,66.05,66.5,65.5,24.0,54.0,관심 종목 · 타이밍 확인 대기,197.84700939848975,0.010280812956258378,0.024055389250243087,-0.004867155849759386
2025-09-02,66.05,66.5,65.5,24.0,54.0,관심 종목 · 타이밍 확인 대기,198.29363967706564,0.009738906798597124,0.021744801882337406,-0.006947256106510036
2025-09-03,72.95,72.5,73.5,18.0,62.5,좋은 종목 · 관심 진입,198.72108461809623,0.00918457050072341,0.019438614951404087,-0.008808718967891482
2025-09-04,70.7,72.5,68.5,26.0,61.0,좋은 종목 · 관심 진입,199.1285846620677,0.008619476891818634,0.017143433670430586,-0.010447254052424082
2025-09-05,69.35,72.5,65.5,26.0,59.0,좋은 종목 · 관심 진입,199.5154449633702,0.008045309345452889,0.014865772048869186,-0.011859178042326834
2025-09-08,67.55,72.5,61.5,26.0,59.0,좋은 종목 · 관심 진입,199.88103749607072,0.007463758431351497,0.012612042194912298,-0.013041411494592148
2025-09-09,67.55,72.5,61.5,26.0,57.5,좋은 종목 · 관심 진입,200.2248029526352,0.006876518705347223,0.010388544159892543,-0.013991475294812816
2025-09-10,71.15,72.5,69.5,18.0,62.5,좋은 종목 · 관심 진입,200.54625242975135,0.006285285624030301,0.008201456255925832,-0.014707486862347796
2025-09-11,68.9,72.5,64.5,26.0,61.0,좋은 종목 · 관심 진입,200.84496889606297,0.00569175256964205,0.006056825777901675,-0.015188156199714475
2025-09-12,68.9,72.5,64.5,26.0,61.0,좋은 종목 · 관심 진입,201.12060843729617,0.005097607970026008,0.003960560061776919,-0.015432781863126355
2025-09-15,69.8,72.5,66.5,18.0,61.0,좋은 종목 · 관심 진입,201.3729012749493,0.004504532497904501,0.001918417812722062,-0.01544124691501847
2025-09-16,69.8,72.5,66.5,18.0,61.0,좋은 종목 · 관심 진입,201.60165255541344,0.003914196333469899,-6.399936099121817e-05,-0.015214014903259354
2025-09-17,69.8,72.5,66.5,18.0,61.0,좋은 종목 · 관심 진입,201.8067429071012,0.0033282564741545784,-0.001981255269435378,-0.014752125895667767
2025-09-18,69.8,72.5,66.5,18.0,61.0,좋은 종목 · 관심 진입,201.9881287638768,0.002748354075542192,-0.0038280873752348787,-0.014057192582525357
2025-09-19,68.9,72.5,64.5,26.0,59.5,좋은 종목 · 관심 진입,202.14584245380263,0.0021761118076677466,-0.005599414993679663,-0.013131396444026056
2025-09-22,68.9,72.5,64.5,26.0,59.5,좋은 종목 · 관심 진입,202.27999205293963,0.001613131211424479,-0.007290347507033945,-0.011977483964140334
2025-09-23,67.55,72.5,61.5,26.0,57.5,좋은 종목 · 관심 진입,202.39076100466733,0.0010609900404434658,-0.008896192635956202,-0.010598762857277677
2025-09-24,67.55,72.5,61.5,26.0,57.5,좋은 종목 · 관심 진입,202.47840750570984,0.0005212395746445608,-0.010412464805002353,-0.008999098259401483
2025-09-25,67.55,72.5,61.5,26.0,59.0,좋은 종목 · 관심 진입,202.54326366077615,-4.598107341213797e-06,-0.011834893632790666,-0.0071829088210496606
2025-09-26,67.55,72.5,61.5,26.0,59.0,좋은 종목 · 관심 진입,202.5857344084373,-0.0005150329084997463,-0.013159432570520435,-0.005155162626051979
2025-09-29,77.23,86.0,66.5,13.0,67.0,좋은 종목 · 관심 진입,202.6062962215669,-0.0010086095567801712,-0.014382267705188023,-0.0029213728466966904
2025-09-30,77.23,86.0,66.5,13.0,67.0,좋은 종목 · 관심 진입,202.60549558637103,-0.0014839105202277825,-0.015499826736113276,-0.00048759303384549035
2025-10-01,77.23,86.0,66.5,13.0,67.0,좋은 종목 · 관심 진입,202.5839472647128,-0.0019395590009683161,-0.016508788125210505,0.0021395880710013415
2025-10-02,81.93,88.0,74.5,13.0,71.5,좋은 종목 · 관심 진입,202.5423323451086,-0.002374222013276528,-0.01740609041293828,0.004953052325172624
2025-10-03,77.88,88.0,65.5,21.0,67.5,좋은 종목 · 관심 진입,202.48139608842436,-0.0027866135489542643,-0.018188941683034754,0.007945158708770661
2025-10-06,79.68,88.0,69.5,21.0,69.5,좋은 종목 · 관심 진입,202.401945574934,-0.003175497831078733,-0.01885482915001102,0.01110775072429715
2025-10-07,69.1,74.5,62.5,26.0,62.0,좋은 종목 · 저항 돌파 확인 대기,202.30484716001445,-0.003539692654881965,-0.01940152883405466,0.014432164820073368
2025-10-08,69.1,74.5,62.5,26.0,62.0,좋은 종목 · 저항 돌파 확인 대기,202.19102374634383,-0.0038780728120680896,-0.01982711527847869,0.01790923999099836
2025-10-09,68.0,72.5,62.5,26.0,59.0,좋은 종목 · 저항 돌파 확인 대기,202.0614518810345,-0.004189573592316975,-0.020129971255287038,0.021529328713944862
2025-10-14,62.5,62.5,62.5,24.0,52.0,관심 종목 · 타이밍 확인 대기,201.58875017847512,-0.004953135383591989,-0.02029080862407695,0.03314417593742669
2025-10-15,64.3,62.5,66.5,24.0,54.0,관심 종목 · 타이밍 확인 대기,201.40691223430892,-0.005147807535617388,-0.020093068335084174,0.03723058411223379
